Event	ID	Name			Wwise Object Path	Notes
	287728669	Stop_SFX			\Default Work Unit\Cockatoo\SFX\Stop_SFX	
	758826763	Play_Wombat_Eating			\Default Work Unit\Wombat\Play_Wombat_Eating	
	2355898552	Play_Wombat_Chatter			\Default Work Unit\Wombat\Play_Wombat_Chatter	
	2441382638	Stop_Wombat_Chatter			\Default Work Unit\Wombat\Stop_Wombat_Chatter	
	3141129795	Play_SFX			\Default Work Unit\Cockatoo\SFX\Play_SFX	
	3257337840	Play_SFX_06			\Default Work Unit\Possum\SFX\Play_SFX_06	
	3257337842	Play_SFX_04			\Default Work Unit\Lorikeet\SFX\Play_SFX_04	
	3257337843	Play_SFX_05			\Default Work Unit\Magpie\SFX\Play_SFX_05	
	3257337844	Play_SFX_02			\Default Work Unit\Koala\SFX\Play_SFX_02	
	3257337845	Play_SFX_03			\Default Work Unit\Kookaburra\SFX\Play_SFX_03	
	3257337847	Play_SFX_01			\Default Work Unit\Ibis\SFX\Play_SFX_01	
	3440786873	Stop_SFX_01			\Default Work Unit\Ibis\SFX\Stop_SFX_01	
	3440786874	Stop_SFX_02			\Default Work Unit\Koala\SFX\Stop_SFX_02	
	3440786875	Stop_SFX_03			\Default Work Unit\Kookaburra\SFX\Stop_SFX_03	
	3440786876	Stop_SFX_04			\Default Work Unit\Lorikeet\SFX\Stop_SFX_04	
	3440786877	Stop_SFX_05			\Default Work Unit\Magpie\SFX\Stop_SFX_05	
	3440786878	Stop_SFX_06			\Default Work Unit\Possum\SFX\Stop_SFX_06	
	3487772253	Stop_Wombat_Eating			\Default Work Unit\Wombat\Stop_Wombat_Eating	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	153576738	wombat-hiss_05-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Wombat\Mono_Wombat\wombat-hiss_05-mono_1F0B21DA.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Wombat\Hiss\wombat-hiss_05-mono		29292
	157687856	magpie-squawk_03-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Magpie\Mono\magpie-squawk_03-mono_A04C7AA8.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Magpie\SFX\Squawk\magpie-squawk_03-mono		10212
	173980076	lorikeet-chirp_loud_03-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-chirp_loud_03-mono_5829EBE5.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chirp\lorikeet-chirp_loud_03-mono		27384
	175132919	possum-screech_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Possum\Mono\possum-screech_04-mono_35F19740.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Possum\SFX\Screech\possum-screech_04-mono		31956
	188209021	cockatoo-shriek_03-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Cockatoo\Mono_Cockatoo\cockatoo-shriek_03-mono_75D280C0.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Cockatoo\SFX\Shriek\cockatoo-shriek_03-mono		16332
	188527001	wombat-eating_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Wombat\Mono_Wombat\wombat-eating_02-mono_8E01F8D5.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Wombat\Eating\wombat-eating_02-mono		293748
	196653948	lorikeet-chirp_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-chirp_04-mono_EB1563D4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chirp\lorikeet-chirp_04-mono		11940
	204734798	kookaburra-laugh_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Kookaburra\Mono\kookaburra-laugh_04-mono_5A885BBA.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Kookaburra\SFX\Laugh\kookaburra-laugh_04-mono		182364
	204914657	magpie-squawk_05-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Magpie\Mono\magpie-squawk_05-mono_D559ED24.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Magpie\SFX\Squawk\magpie-squawk_05-mono		23892
	206926306	lorikeet-chirp_05-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-chirp_05-mono_696ECB3B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chirp\lorikeet-chirp_05-mono		11868
	209538208	kookaburra-chuckle_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Kookaburra\Mono\kookaburra-chuckle_01-mono_A517E8A1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Kookaburra\SFX\Chuckle\kookaburra-chuckle_01-mono		34296
	213822940	cockatoo-call_and_shriek_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Cockatoo\Mono_Cockatoo\cockatoo-call_and_shriek_01-mono_F16A573D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Cockatoo\SFX\Call\cockatoo-call_and_shriek_01-mono		33468
	219024366	kookaburra-chuckle_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Kookaburra\Mono\kookaburra-chuckle_04-mono_5B1B4FAD.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Kookaburra\SFX\Chuckle\kookaburra-chuckle_04-mono		106656
	233865997	lorikeet_chatter_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet_chatter_02-mono_634A257C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chatter\lorikeet_chatter_02-mono		17268
	246085245	lorikeet-chirp_07-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-chirp_07-mono_616C1A86.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chirp\lorikeet-chirp_07-mono		8484
	247654158	wombat-sneeze_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Wombat\Mono_Wombat\wombat-sneeze_01-mono_0118A311.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Wombat\wombat-sneeze_01-mono		16836
	262461165	koala-grunt_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Koala\Mono\koala-grunt_02-mono_50C89CD3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Koala\SFX\Grunt\koala-grunt_02-mono		17736
	273649249	lorikeet_chatter_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet_chatter_01-mono_37E9385B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chatter\lorikeet_chatter_01-mono		18816
	285435832	kookaburra-chuckle_multiple_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Kookaburra\Mono\kookaburra-chuckle_multiple_01-mono_EC908776.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Kookaburra\SFX\Chuckle\kookaburra-chuckle_multiple_01-mono		72780
	297004737	cockatoo-squawk_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Cockatoo\Mono_Cockatoo\cockatoo-squawk_01-mono_A3E06859.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Cockatoo\SFX\Squawk\cockatoo-squawk_01-mono		36384
	307400961	possum-growl_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Possum\Mono\possum-growl_01-mono_75818C0F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Possum\SFX\Growl\possum-growl_01-mono		45492
	323384151	cockatoo-squeal_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Cockatoo\Mono_Cockatoo\cockatoo-squeal_01-mono_0BD9CA9C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Cockatoo\SFX\Squeal\cockatoo-squeal_01-mono		12336
	329910512	lorikeet-squawk_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-squawk_01-mono_4F2B7AAF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Squawk\lorikeet-squawk_01-mono		20112
	333548437	koala-growl_grunt_03-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Koala\Mono\koala-growl_grunt_03-mono_5B0FFBB2.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Koala\SFX\Growl\koala-growl_grunt_03-mono		90456
	339269660	kookaburra-squeal_03-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Kookaburra\Mono\kookaburra-squeal_03-mono_7EA523E1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Kookaburra\SFX\Squeal\kookaburra-squeal_03-mono		41280
	343670641	magpie-warble_03-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Magpie\Mono\magpie-warble_03-mono_015F74B9.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Magpie\SFX\Warble\magpie-warble_03-mono		103056
	361094503	koala-growl_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Koala\Mono\koala-growl_02-mono_1270F5F7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Koala\SFX\Growl\koala-growl_02-mono		60864
	369512965	cockatoo-shriek_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Cockatoo\Mono_Cockatoo\cockatoo-shriek_04-mono_0650C2E8.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Cockatoo\SFX\Shriek\cockatoo-shriek_04-mono		36600
	374858910	lorikeet-chirp_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-chirp_01-mono_9916BD6C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chirp\lorikeet-chirp_01-mono		10356
	376193329	possum-screech_05-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Possum\Mono\possum-screech_05-mono_FC4A795F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Possum\SFX\Screech\possum-screech_05-mono		64320
	396611593	lorikeet-chirp_11-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-chirp_11-mono_D54B074F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chirp\lorikeet-chirp_11-mono		16188
	407642542	wombat-chatter_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Wombat\Mono_Wombat\wombat-chatter_04-mono_1D0C2B46.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Wombat\Chatter\wombat-chatter_04-mono		41964
	410427443	magpie-squawk_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Magpie\Mono\magpie-squawk_01-mono_C5195FF5.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Magpie\SFX\Squawk\magpie-squawk_01-mono		9744
	416086540	possum-chatter_screech_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Possum\Mono\possum-chatter_screech_01-mono_A09E375B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Possum\SFX\Chatter\possum-chatter_screech_01-mono		53268
	446323928	koala-growl_grunt_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Koala\Mono\koala-growl_grunt_04-mono_86B15F57.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Koala\SFX\Growl\koala-growl_grunt_04-mono		324096
	464024757	lorikeet-chirp_loud_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-chirp_loud_02-mono_2BC175CF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Chirp\lorikeet-chirp_loud_02-mono		16368
	492785564	possum-screech_08-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Possum\Mono\possum-screech_08-mono_E2CF7880.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Possum\SFX\Screech\possum-screech_08-mono		224772
	524474161	possum-chatter_03-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Possum\Mono\possum-chatter_03-mono_196F72D5.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Possum\SFX\Chatter\possum-chatter_03-mono		67596
	531575052	lorikeet-squawk_03_mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Rainbow Lorikeet\Mono_lorikeet\lorikeet-squawk_03_mono_51D53ECA.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Lorikeet\SFX\Squawk\lorikeet-squawk_03_mono		53592
	534860097	magpie-warble_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Magpie\Mono\magpie-warble_02-mono_5696CFB7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Magpie\SFX\Warble\magpie-warble_02-mono		107052
	536573969	cockatoo-shriek_multiple_bg_bird_walla_02-stereo	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Cockatoo\Stereo_Cockatoo\cockatoo-shriek_multiple_bg_bird_walla_02-stereo_F7D2E6C2.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Cockatoo\SFX\Squawk\cockatoo-shriek_multiple_bg_bird_walla_02-stereo		112344
	546104577	possum-scream_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Possum\Mono\possum-scream_01-mono_DF5D4859.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Possum\SFX\possum-scream_01-mono		67596
	548402955	magpie-warble_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Magpie\Mono\magpie-warble_01-mono_B5B7E881.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Magpie\SFX\Warble\magpie-warble_01-mono		54456
	554669278	cockatoo-squeal_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Cockatoo\Mono_Cockatoo\cockatoo-squeal_02-mono_37BCD8B1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Cockatoo\SFX\Squeal\cockatoo-squeal_02-mono		17520
	574489051	possum-screech_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Possum\Mono\possum-screech_02-mono_D8624817.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Possum\SFX\Screech\possum-screech_02-mono		29004
	579798188	ibis-squawk_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\ibis-squawk_01-mono_CD16687B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Ibis\SFX\ibis-squawk_01-mono		46140
	582493232	magpie-squawk_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Magpie\Mono\magpie-squawk_04-mono_109170EE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Magpie\SFX\Squawk\magpie-squawk_04-mono		20940
	610635455	wombat-screech_02-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Wombat\Mono_Wombat\wombat-screech_02-mono_B76601AC.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Wombat\Screech\wombat-screech_02-mono		25440
	610832515	wombat-chatter_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Wombat\Mono_Wombat\wombat-chatter_01-mono_1D29D12B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Wombat\Chatter\wombat-chatter_01-mono		19932
	616009147	kookaburra-chuckle_03-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Kookaburra\Mono\kookaburra-chuckle_03-mono_4F5F0C48.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Kookaburra\SFX\Chuckle\kookaburra-chuckle_03-mono		71700
	620433800	ibis-honk_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\ibis-honk_04-mono_5D3C5816.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Ibis\SFX\Honk\ibis-honk_04-mono		41352
	626192476	kookaburra-chuckle_squeal_multiple_01-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Kookaburra\Mono\kookaburra-chuckle_squeal_multiple_01-mono_6862E866.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Kookaburra\SFX\Chuckle\kookaburra-chuckle_squeal_multiple_01-mono		95496
	635905654	cockatoo-squeal_04-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Cockatoo\Mono_Cockatoo\cockatoo-squeal_04-mono_5EF1DCC4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Cockatoo\SFX\Squeal\cockatoo-squeal_04-mono		41784
	641340678	kookaburra-chuckle_05-mono	D:\Uni\Unity\Solarvale\solarvale-tale-of-the-sunroot\solarvale-tale-of-the-sunroot_WwiseProject\.cache\Windows\SFX\Kookaburra\Mono\kookaburra-chuckle_05-mono_5EDF5F4B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Animals\Kookaburra\SFX\Chuckle\kookaburra-chuckle_05-mono		135996
